BASE_DTTM,REG_DTTM,SUDN_ST_ID,SUDN_LAST_VER,SUDN_SERV_ST_DTTM,SUDN_ST_DTTM,SUDN_ED_DTTM,SUDN_ST_CD,SUDN_ST_TYPE_CD,SUDN_ST_CONT,SUDN_ST_ROAD_KIND,SUDN_LANE_NO,VEHICLE_KIND,OCCUR_LINK_ID,OCCUR_X_POS,OCCUR_Y_POS,SUDN_ST_ROAD,SUDN_ST_SECTION,SUB_LINK_CNT,MID,KS_SUB_LINK_ID
202501171520,20250117152100,L93146610586,83,202501021000,202501021000,202501171600,B,0,"<경찰청제공>[공사] 삼전로 강남구송파구 에서 강남구송파구 방향 양방향 1,2,3,4,5,6차로 유지보수 [공사] 탄천고가교 정밀안전진단 실태조사 용역 /장소: 동부간선도로 탄천1고가교 본선(양방향) /부분통제  서울청",1,00,0,1220024400,127.081222,37.49975,삼전로,삼전로,1,507,1220024500
202501171520,20250117152100,TBS-03778448,2,202410081352,202410081352,202504302359,B,99,"<TBS제공>[영등포고가차도 철거] '영등포로터리 구조개선공사'와 관련하여 경인로 서울교에서 영등포역 구간에 위치한 영등포고가차도 철거작업이 오는 10월 25일(금) 밤 11시부터 진행되어 고가차도 양방면 진입이 전면통제됩니다. 공사기간 중 신길역에서 영등포로터리를 경유하는 영등포역 직진 방향과 신길지하차도 좌회전 방향은 통행이 불가하고, 경인로, 영등포로, 신길로 등 교통 혼잡이 예상되니 미리 다른도로로 우회하시기 바랍니다. ＊공사기간(고가철거시행) : 2024년 10월 25일(금)~2025년 4월 말까지(예정)",1,00,0,1180073400,126.913417,37.518972,경인로,경인로,1,147,1180073500
202501171520,20250117152100,L93148120723,91,202501170735,202501170735,202501171800,B,0,<경찰청제공>[공사] 대남대로 스타벅스광주방림DT점 에서 방림동3433 방향 1차로 도로공사 주의운전,1,00,0,1770005700,126.917361,35.135056,대남대로,대남대로,0,223,
202501171520,20250117152100,L93146874227,186,202501061000,202501061000,202501171700,B,0,<경찰청제공>[공사] 동부간선도로 청담방향 에서 강남구송파구 방향 1차로 도로공사 [공사] 교통사고 시설물 보수작업 / 장소: 동부간선도로 청담방향 장지진입 200m전 / 부분통제  서울청,1,00,0,1230001601,127.121278,37.473389,동부간선도로,동부간선도로,0,499,
202501171520,20250117152100,L93148138052,58,202501171023,202501171023,202501171800,B,0,<경찰청제공>[공사] 연신로 연천교차로 에서 옥산교차로 방향 1차로 유지보수 주의운전,1,00,0,2380171101,127.084222,38.101194,연신로,연신로,0,157,
202501171520,20250117152100,L93148123720,80,202501170808,202501170808,202501171800,B,0,<경찰청제공>[공사] 지방도925호선 SK주유소천북 에서 신당3리입구 방향 1차로 도로공사 주의운전,1,00,0,3520217104,129.263361,35.899083,지방도925호선,지방도925호선,0,306,
202501171520,20250117152100,L93148126583,81,202501170831,202501170831,202501171800,B,0,<경찰청제공>[공사] 시청로 새말로입구 에서 아동사거리 방향 2차로 표지판 작업 주의운전,1,00,0,2290087100,126.778861,37.768417,시청로,시청로,0,144,
202501171520,20250117152100,L93148133632,67,202501170939,202501170939,202501171800,B,0,<경찰청제공>[공사] 산업로 대영ENG 에서 반도석유 방향 1차로 도로공사 주의운전,1,00,0,1330108101,129.067417,35.093722,산업로,산업로,0,432,
202501171520,20250117152100,M250117000263,40,202501171204,202501171204,202501171533,B,99,<국토부제공>(갓길)터널시설물점검작업중,2,02,0,3830105500,128.406861,34.946778,통영대전선,통영대전선,0,320,
202501171520,20250117152100,L93148127127,76,202501170835,202501170835,202501171800,B,0,<경찰청제공>[공사] 일반국도1호선 마산1교 에서 쑥고개교차로 방향 1차로 도로공사 주의운전,1,00,0,3050002711,127.070667,35.790667,일반국도1호선,일반국도1호선,0,181,
202501171520,20250117152100,L93148141239,50,202501171058,202501171058,202501171800,B,0,<경찰청제공>[공사] 일반국도47호선 연평IC교차로 에서 진건천교 방향 1차로 유지보수 주의운전,1,00,0,2220568700,127.166028,37.696278,일반국도47호선,일반국도47호선,0,295,
202501171520,20250117152100,L93148142968,43,202501171116,202501171116,202501171800,B,0,<경찰청제공>[공사] 안산도서관길 법1동행정복지센터 에서 좋은만남교회 방향 1차로 하수도/배수로 작업 주의운전,1,00,0,1870049500,127.426722,36.372028,안산도서관길,안산도서관길,0,212,
202501171520,20250117152100,L93148138336,58,202501171026,202501171026,202501171800,B,0,<경찰청제공>[공사] 수송안7길 수송동893 에서 수송동893 방향 3차로 도로공사 주의운전,1,00,0,3070427500,126.718083,35.96275,수송안7길,수송안7길,0,395,
202501171520,20250117152100,L93148121787,85,202501170746,202501170746,202501171800,B,0,<경찰청제공>[공사] 검단산로 팔당대교남단교차로 에서 팔당대교남단 방향 1차로 도로공사 주의운전,1,00,0,2270041000,127.237083,37.541667,검단산로,검단산로,0,242,
202501171520,20250117152100,L93106245889,10,202107220000,202107220000,202511142359,B,0,<경찰청제공>[공사] 올림픽대로 올림픽대교 에서 천호대교 방향 4차로 도로공사 천호대로 남단IC 연결체계 개선공사 올림픽대로 천호대로 남단IC 부분통제 서울청,1,00,0,1230005404,127.118333,37.540972,올림픽대로,올림픽대로,0,502,
202501171520,20250117152100,L93147084584,56,202501081000,202501081000,202501181730,B,0,<경찰청제공>[공사] 올림픽대로 노들로237 에서 여의하류IC 방향 1차로 도로공사 [공사]자동차접촉사고로 인한 파손시설물 복구공사/ 장소: 올림픽대로 강남방향 양화대교 하부구간-당산버스환승정류장/ 부분통제  서울청,1,00,0,1180119800,126.903417,37.536667,올림픽대로,올림픽대로,0,509,
202501171520,20250117152100,L93148134058,61,202501170944,202501170944,202501171800,B,0,<경찰청제공>[공사] 동구청로 동구청네거리 에서 가오지하차도 방향 2차로 하수도/배수로 작업 주의운전,1,00,0,1830052201,127.455667,36.311694,동구청로,동구청로,0,457,
202501171520,20250117152100,L93148127293,79,202501170837,202501170837,202501171800,B,0,<경찰청제공>[공사] 일반국도21호선 쑥고개교차로 에서 중인교차로 방향 1차로 도로공사 주의운전,1,00,0,3050266300,127.085444,35.776611,일반국도21호선,일반국도21호선,0,327,
202501171520,20250117152100,L93106217263,74,202106300000,202106300000,202804302359,B,0,"<경찰청제공>[공사] 영동대로 삼성역사거리 에서 코엑스 방향 6차로 도로공사 영동대로 지하공간 복합개발 건설공사, 장소: 코엑스사거리~삼상역 일원 부분통제 서울청",1,00,0,1220003402,127.061583,37.512056,영동대로,영동대로,0,152,
202501171520,20250117152100,L93148124710,79,202501170815,202501170815,202501171800,B,0,<경찰청제공>[공사] 중평길 동아타이어 에서 하노바관광호텔 방향 2차로 도로공사 주의운전,1,00,0,3080126700,126.94825,35.936139,중평길,중평길,0,308,
