BASE_DTTM,REG_DTTM,SUDN_ST_ID,SUDN_LAST_VER,SUDN_SERV_ST_DTTM,SUDN_ST_DTTM,SUDN_ED_DTTM,SUDN_ST_CD,SUDN_ST_TYPE_CD,SUDN_ST_CONT,SUDN_ST_ROAD_KIND,SUDN_LANE_NO,VEHICLE_KIND,OCCUR_LINK_ID,OCCUR_X_POS,OCCUR_Y_POS,SUDN_ST_ROAD,SUDN_ST_SECTION,SUB_LINK_CNT,MID,KS_SUB_LINK_ID
202501200820,20250120082100,TBS-03778448,2,202410081352,202410081352,202504302359,B,99,"<TBS제공>[영등포고가차도 철거] '영등포로터리 구조개선공사'와 관련하여 경인로 서울교에서 영등포역 구간에 위치한 영등포고가차도 철거작업이 오는 10월 25일(금) 밤 11시부터 진행되어 고가차도 양방면 진입이 전면통제됩니다. 공사기간 중 신길역에서 영등포로터리를 경유하는 영등포역 직진 방향과 신길지하차도 좌회전 방향은 통행이 불가하고, 경인로, 영등포로, 신길로 등 교통 혼잡이 예상되니 미리 다른도로로 우회하시기 바랍니다. ＊공사기간(고가철거시행) : 2024년 10월 25일(금)~2025년 4월 말까지(예정)",1,00,0,1180073400,126.913417,37.518972,경인로,경인로,1,147,1180073500
202501200820,20250120082100,L93106252600,117,202107290000,202107290000,202511292359,B,0,<경찰청제공>[공사] 연결 체계 에서 개선공사 방향 1차로 도로공사 장소: 올림픽대로 잠실대교 남단IC본선및 연결로/통제방법: 부분통제 서울청,1,00,0,1230005001,127.095111,37.519583,연결,연결,0,132,
202501200820,20250120082100,L93146544022,153,202501010715,202501010715,202503311700,B,0,<경찰청제공>[공사] 서부간선도로 목동교 에서 신정교 방향 2차로 도로공사 [공사] 서부간선도로 일반도로화 및 친환경공간 조성공사 / 장소: 서부간선도로 목동교~신정교 / 부분통제  서울청,1,00,0,1185077100,126.889194,37.529917,서부간선도로,서부간선도로,6,68,"1185076200,1185074600,1185073200,1185023300,1185074300,1185195600"
202501200820,20250120082100,L93148605962,6,202501200756,202501200756,202501201800,B,0,<경찰청제공>[공사] 아리랑길 삼호아파트 에서 바오배기어린이공원 방향 1차로 도로공사 도로공사로 인하여 주의운전,1,00,0,1870053300,127.424556,36.373139,아리랑길,아리랑길,0,173,
202501200820,20250120082100,L93148606356,5,202501200759,202501200759,202501201800,B,0,<경찰청제공>[공사] 천변우로 남광주고가차도 에서 학림교 방향 5차로 도로공사 주의운전,1,00,0,1750066400,126.921444,35.1365,천변우로,천변우로,0,183,
202501200820,20250120082100,L93148605186,7,202501200750,202501200750,202501201800,B,0,<경찰청제공>[공사] 일반국도3호선 덕계삼거리 에서 산북교 방향 1차로 도로공사 주의운전,1,00,0,2350007905,127.046111,37.807278,일반국도3호선,일반국도3호선,0,168,
202501200820,20250120082100,L93148603609,10,202501200736,202501200736,202501201800,B,0,<경찰청제공>[공사] 검단산로 팔당대교남단교차로 에서 팔당대교남단 방향 1차로 도로공사 주의운전,1,00,0,2270041000,127.236944,37.541694,검단산로,검단산로,0,142,
202501200820,20250120082100,L93106245889,23,202107220000,202107220000,202511142359,B,0,<경찰청제공>[공사] 올림픽대로 올림픽대교 에서 천호대교 방향 4차로 도로공사 천호대로 남단IC 연결체계 개선공사 올림픽대로 천호대로 남단IC 부분통제 서울청,1,00,0,1230005404,127.118333,37.540972,올림픽대로,올림픽대로,0,502,
202501200820,20250120082100,L93148603626,4,202501200736,202501200736,202501201800,B,0,<경찰청제공>[공사] 영일만대로 남송교차로 에서 곡강1교 방향 1차로 도로공사 주의운전,1,00,0,3510227900,129.378667,36.107333,영일만대로,영일만대로,0,197,
202501200820,20250120082100,L93148602958,255,202501200731,202501200731,202501200801,B,0,<경찰청제공>[통제] 성곡로 소라유치원 에서 성곡치안센터입구 방향 1차로 공사 주의운전,1,00,0,2420135000,126.799444,37.518278,성곡로,성곡로,0,34,
202501200820,20250120082100,M250120000152,6,202501200755,202501200755,202501200833,B,99,<국토부제공>(갓길)청소작업중,2,02,0,2250002500,126.918056,37.324389,영동선,영동선,0,177,
202501200820,20250120082100,L93106217263,87,202106300000,202106300000,202804302359,B,0,"<경찰청제공>[공사] 영동대로 삼성역사거리 에서 코엑스 방향 6차로 도로공사 영동대로 지하공간 복합개발 건설공사, 장소: 코엑스사거리~삼상역 일원 부분통제 서울청",1,00,0,1220003402,127.061583,37.512056,영동대로,영동대로,0,152,
202501200820,20250120082100,M250120000111,12,202501200722,202501200722,202501200833,B,99,<국토부제공>(갓길)이동청소작업중,2,02,0,1170000400,126.891667,37.458778,서해안선,서해안선,0,101,
202501200820,20250120082100,L93148608208,2,202501200813,202501200813,202501201800,B,0,<경찰청제공>[공사] 경강로 덕소강변대교 에서 덕소강변대교 방향 1차로 도로공사 주의운전,1,00,0,2220257002,127.217639,37.577056,경강로,경강로,0,216,
202501200820,20250120082100,2021090101241,3,202108312100,202109010000,202512312359,B,99,한재로 여수항방향 한재로타리→한재사거리 4.5톤이상 화물차량 통행제한,1,01,0,3250054400,127.709861,34.749167,한재로,한재로타리→한재사거리,4,247,"3250055902,3250057000,3250058200,3250055900"
202501200820,20250120082100,L93148606355,5,202501200758,202501200758,202501201800,B,0,<경찰청제공>[공사] 중앙로 중부경찰서 에서 중앙로네거리 방향 3차로 유지보수 주의운전,1,00,0,1840195801,127.422944,36.3275,중앙로,중앙로,0,192,
202501200820,20250120082100,L93148608497,2,202501200815,202501200815,202501201800,B,0,<경찰청제공>[공사] 지방도716호선 교동3791 에서 GS25김제교동 방향 1차로 도로공사 주의운전,1,00,0,3110188800,126.877972,35.795056,지방도716호선,지방도716호선,0,220,
202501200820,20250120082100,L93148606621,5,202501200800,202501200800,202501201800,B,0,<경찰청제공>[공사] 서암로 서방사거리 에서 안보회관앞교차로 방향 1차로 도로공사 주의운전,1,00,0,1750035100,126.917417,35.165167,서암로,서암로,0,182,
202501200820,20250120082100,M250120000164,4,202501200802,202501200802,202501200833,B,99,<국토부제공>(갓길)이동청소작업중,2,02,0,2160016300,126.860444,37.343972,서해안선,서해안선,0,194,
202501200820,20250120082100,L93148606354,5,202501200759,202501200759,202501201800,B,0,<경찰청제공>[공사] 안골로 구도교 에서 구도동409 방향 1차로 도로공사 주의운전,1,00,0,1830448400,127.472194,36.272167,안골로,안골로,0,185,
202501200820,20250120082100,L93148605056,7,202501200748,202501200748,202501201800,B,0,<경찰청제공>[공사] 형산강북로 형산강북로261 에서 상도동572 방향 1차로 도로공사 주의운전,1,00,0,3500773800,129.349111,36.003806,형산강북로,형산강북로,0,164,
202501200820,20250120082100,M250120000166,4,202501200804,202501200804,202501200833,B,99,<국토부제공>(갓길)이동청소작업,2,02,0,1670004000,126.748694,37.544194,수도권제1순환선,수도권제1순환선,0,204,
202501200820,20250120082100,L93148608698,2,202501200816,202501200816,202501201800,B,0,<경찰청제공>[공사] 오고파길 이일여자중고교 에서 지혜속셈학원 방향 1차로 도로공사 주의운전,1,00,0,3080308300,126.949583,35.935917,오고파길,오고파길,0,209,
202501200820,20250120082100,L93148606486,5,202501200759,202501200759,202501201800,B,0,<경찰청제공>[공사] 고분로 부산경상대학교우체국 에서 동탄역예미지3차 방향 1차로 유지보수 주의운전,1,00,0,1420011400,129.101111,35.185556,고분로,고분로,0,187,
202501200820,20250120082100,M250120000114,12,202501200713,202501200713,202501200833,B,99,<국토부제공>(갓길)시설물보수작업중,2,02,0,2333346400,127.095778,37.212556,경부선,경부선,0,13,
202501200820,20250120082100,TBS-03754740,2,202401111758,202401111758,202607290500,B,99,"<TBS제공>[공사소식] 서부간선도로 일반도로화 및 친환경공간 조성공사로 인해 서부간선도로 목동교에서 신정교구간 양방면과. 광명대교에서 금천교구간 양방면의 야간공사 (22:00~익일 05:00)가 진행됩니다. 왕복 4개차로중 2개차로씩 부분통제로 서부간선도로 등 주변도로 정체 및 혼잡 예상되니 이용에 참고하시기 바랍니다. *공사기간 : 2023년 12월 20일~2026년 7월 28일(광명대교~금천교), 2024년1월 15일~2026년 7월 8일(목동교~신정교) 22:00~05:00 (야간공사) ※주간에는 기존 왕복 4개차로 유지",1,00,0,1170030200,126.878806,37.474667,서부간선도로,서부간선도로,7,117,"1170030300,1180001303,1180002102,1180002202,1180077200,2130043400,2130043500"
202501200820,20250120082100,L93142092407,71,202411251000,202411251000,202506161600,B,0,<경찰청제공>[공사] 내부순환도로 홍제천 고가교  에서 예그린유치원 방향 1차로 도로공사 [공사] 2024년 홍제천고가교 정밀안전진단 및 실태조사 용역/ 장소: 내부순환로 홍제천고가교 /부분통제   서울청,1,00,0,1120001400,126.935583,37.579583,내부순환도로,내부순환도로,0,125,
202501200820,20250120082100,L93148606485,5,202501200759,202501200759,202501201800,B,0,<경찰청제공>[공사] 지방도722호선 율촌리2035 에서 도마마을 방향 1차로 도로공사 주의운전,1,00,0,3080030703,126.962333,36.026778,지방도722호선,지방도722호선,0,189,
202501200820,20250120082100,L93148604909,8,202501200746,202501200746,202501201800,B,0,<경찰청제공>[공사] 문산2길 예쁜나라어린이집 에서 문흥육교 방향 1차로 도로공사 주의운전,1,00,0,1780083400,126.927528,35.190306,문산2길,문산2길,0,160,
