BASE_DTTM|REG_DTTM|SUDN_ST_ID|SUDN_LAST_VER|SUDN_SERV_ST_DTTM|SUDN_ST_DTTM|SUDN_ED_DTTM|SUDN_ST_CD|SUDN_ST_TYPE_CD|SUDN_ST_CONT|SUDN_ST_ROAD_KIND|SUDN_LANE_NO|VEHICLE_KIND|OCCUR_LINK_ID|OCCUR_X_POS|OCCUR_Y_POS|SUDN_ST_ROAD|SUDN_ST_SECTION|SUB_LINK_CNT|MID|KS_SUB_LINK_ID
202501201530|20250120153100|TBS-03778448|2|202410081352|202410081352|202504302359|B|99|<TBS제공>[영등포고가차도 철거] '영등포로터리 구조개선공사'와 관련하여 경인로 서울교에서 영등포역 구간에 위치한 영등포고가차도 철거작업이 오는 10월 25일(금) 밤 11시부터 진행되어 고가차도 양방면 진입이 전면통제됩니다. 공사기간 중 신길역에서 영등포로터리를 경유하는 영등포역 직진 방향과 신길지하차도 좌회전 방향은 통행이 불가하고, 경인로, 영등포로, 신길로 등 교통 혼잡이 예상되니 미리 다른도로로 우회하시기 바랍니다. ＊공사기간(고가철거시행) : 2024년 10월 25일(금)~2025년 4월 말까지(예정)|1|00|000000|1180073400|126.913417|37.518972|경인로|경인로|1|147|1180073500
202501201530|20250120153100|S000000379879|255|202501201359|202501201359|202501201457|B|04|<서울시설공단제공>강변북로 구리 방향 원효대교북단→한강대교북단 시설물보수 1차로차단|1|02|000000|1020000701|126.955944|37.523278|강변북로|원효대교북단→한강대교북단|1|224|1020001100
202501201530|20250120153100|M250120000438|14|202501201424|202501201424|202501201543|A|05|<국토부제공>(6차로)화물차관련고장차처리중|2|02|000000|2140027401|126.869389|37.005472|서해안선|서해안선|0|114|null
202501201530|20250120153100|M250120000418|255|202501201352|202501201352|202501201432|A|05|<국토부제공>(4차로)화물차고장처리중|2|02|000000|2370602600|127.522861|37.242583|영동선|영동선|0|199|null
202501201530|20250120153100|2024110401978|3|202411282100|202411290000|202503282359|E|02|배후령길 양방향 신북읍 유포리↔배후령 정상 겨울철 재해예방으로 전면통제 11/291~25/03/28(24시간)|1|A0|000000|2500047005|127.780250|37.956778|배후령길|신북읍 유포리↔배후령 정상|1|48|2500047105
202501201530|20250120153100|L93148605962|92|202501200756|202501200756|202501201800|B|00|<경찰청제공>[공사] 아리랑길 삼호아파트 에서 바오배기어린이공원 방향 1차로 도로공사 도로공사로 인하여 주의운전|1|00|000000|1870053300|127.424556|36.373139|아리랑길|아리랑길|0|173|null
202501201530|20250120153100|L93148615890|76|202501200915|202501200915|202501201800|B|00|<경찰청제공>[공사] 평천로 삼산사거리 에서 해든교회 방향 3차로 유지보수 주의운전|1|00|000000|1660047800|126.734639|37.517306|평천로|평천로|1|171|1660047900
202501201530|20250120153100|M250120000430|255|202501201412|202501201412|202501201432|A|05|<국토부제공>(4차로)승용차고장처리중|2|02|000000|2170017100|126.810889|37.350389|영동선|영동선|0|184|null
202501201530|20250120153100|M250120000426|18|202501201405|202501201405|202501201543|B|99|<국토부제공>(갓길)가드레일사고복구작업중|2|02|000000|2900004232|127.204472|36.160361|호남지선|호남지선|0|299|null
202501201530|20250120153100|2022011000502|64|202501200800|202501201100|202501201900|E|02|의왕 부곡도깨비시장(부곡시장길12~32) 차없는거리 전면통제 01/10~25/12/31 11시~19시(매일)|1|A0|000000|2260058000|126.950861|37.319528|부곡시장길|부곡도깨비시장(부곡시장길12~32)|1|5|2260057900
202501201530|20250120153100|2024112701357|5|202411271316|202411271316|202502282359|E|02|미시령옛길 양방향 미시령옛길 일원 동절기 사고예방을 위한 전면통제|1|A0|000000|2660000702|128.485583|38.209917|미시령옛길|미시령옛길 일원|5|40|2660000801,2650024100,2650024300,2650024400,2650024200
202501201530|20250120153100|L93148631199|52|202501201115|202501201115|202501201800|B|00|<경찰청제공>[공사] 동탄신리천로 리더스뷰프라자 에서 오산동4011 방향 1차로 도로공사 주의운전|1|00|000000|2333620622|127.106000|37.184500|동탄신리천로|동탄신리천로|0|420|null
202501201530|20250120153100|M250120000442|255|202501201428|202501201428|202501201437|A|05|<국토부제공>(갓길)화물차고장처리중|2|02|000000|3810002600|128.087444|35.114861|남해선(순천-부산)|남해선(순천-부산)|0|410|null
202501201530|20250120153100|L93148621039|68|202501200956|202501200956|202501201800|B|00|<경찰청제공>[공사] 계족로 신흥삼거리 에서 제2치수교네거리 방향 3차로 유지보수 주의운전|1|00|000000|1830009000|127.445722|36.324389|계족로|계족로|0|341|null
202501201530|20250120153100|M250120000393|255|202501201322|202501201322|202501201502|A|05|<국토부제공>(갓길)화물차고장처리중|2|02|000000|3680450600|128.235083|35.974972|중부내륙선|중부내륙선|0|268|null
202501201530|20250120153100|L93148645632|28|202501201313|202501201313|202501201800|B|00|<경찰청제공>[공사] 회천로 고암동54814 에서 고암동61611 방향 1차로 도로공사 주의운전|1|00|000000|2350595100|127.067500|37.827778|회천로|회천로|0|319|null
202501201530|20250120153100|M250120000439|255|202501201424|202501201424|202501201432|A|06|<국토부제공>(2차로)장애물처리중|2|02|000000|2920013601|127.484361|36.169861|통영대전선|통영대전선|0|396|null
202501201530|20250120153100|M250120000381|255|202501201302|202501201302|202501201437|B|99|<국토부제공>(갓길)오물수거작업중|2|02|000000|2900001700|127.134278|36.122167|호남지선|호남지선|0|316|null
202501201530|20250120153100|L93148656348|11|202501201440|202501201440|202501201800|B|00|<경찰청제공>[공사] 충의로 화곡리5081 에서 화곡리산318 방향 1차로 하수도/배수로 작업 주의운전|1|00|000000|2890035035|126.452250|36.996944|충의로|충의로|0|342|null
202501201530|20250120153100|M250120000217|255|202501201312|202501201312|202501201507|B|99|<국토부제공>(갓길)시설물점검작업중|2|02|000000|3140288200|127.643361|35.980361|통영대전선|통영대전선|0|298|null
202501201530|20250120153100|L93148623180|64|202501201014|202501201014|202501201800|B|00|<경찰청제공>[공사] 강변북로 토평동4896 에서 원진주유소앞교차로 방향 1차로 도로공사 주의운전|1|00|000000|2210047800|127.154722|37.578583|강변북로|강변북로|0|374|null
202501201530|20250120153100|L93148605186|93|202501200750|202501200750|202501201800|B|00|<경찰청제공>[공사] 일반국도3호선 덕계삼거리 에서 산북교 방향 1차로 도로공사 주의운전|1|00|000000|2350007905|127.046111|37.807278|일반국도3호선|일반국도3호선|0|168|null
202501201530|20250120153100|M250120000470|5|202501201325|202501201325|202501201543|B|99|<국토부제공>(갓길)이동청소작업중|2|02|000000|3920210401|128.347583|35.009389|통영대전선|통영대전선|0|372|null
202501201530|20250120153100|S000000379883|255|202501201448|202501201448|202501201502|A|05|<서울시설공단제공>내부순환로 성산 방향 성동JC→사근램프 고장차량 2차로차단|1|02|000000|1030002500|127.051667|37.557583|내부순환로|성동JC→사근램프|0|260|null
202501201530|20250120153100|L93148603609|96|202501200736|202501200736|202501201800|B|00|<경찰청제공>[공사] 검단산로 팔당대교남단교차로 에서 팔당대교남단 방향 1차로 도로공사 주의운전|1|00|000000|2270041000|127.236944|37.541694|검단산로|검단산로|0|142|null
202501201530|20250120153100|L93148653308|16|202501201416|202501201416|202501201800|B|00|<경찰청제공>[공사] 일반국도42호선 KT동수원지사 에서 수원남부경찰서앞교차 방향 1차로 도로공사 주의운전|1|00|000000|2030002800|127.051528|37.273194|일반국도42호선|일반국도42호선|0|264|null
202501201530|20250120153100|L93106245889|109|202107220000|202107220000|202511142359|B|00|<경찰청제공>[공사] 올림픽대로 올림픽대교 에서 천호대교 방향 4차로 도로공사 천호대로 남단IC 연결체계 개선공사 올림픽대로 천호대로 남단IC 부분통제 서울청|1|00|000000|1230005404|127.118333|37.540972|올림픽대로|올림픽대로|0|502|null
202501201530|20250120153100|L93148603626|90|202501200736|202501200736|202501201800|B|00|<경찰청제공>[공사] 영일만대로 남송교차로 에서 곡강1교 방향 1차로 도로공사 주의운전|1|00|000000|3510227900|129.378667|36.107333|영일만대로|영일만대로|0|197|null
202501201530|20250120153100|L93148653579|255|202501201419|202501201419|202501201432|C|00|<경찰청제공>[통제] 부골2길 조촌동958 에서 조촌동5576 방향 1차로 주의운전|1|00|000000|3070494800|126.741139|35.974389|부골2길|부골2길|0|172|null
202501201530|20250120153100|M250120000471|5|202501201508|202501201508|202501201543|A|06|<국토부제공>(2차로)장애물처리중|2|02|000000|3580455400|128.010250|36.436472|청주영덕선|청주영덕선|0|400|null
202501201530|20250120153100|M250120000412|22|202501201343|202501201343|202501201543|B|99|<국토부제공>(갓길)이동노면청소작업중|2|02|000000|2670014501|128.696278|38.023778|동해선(삼척-속초)|동해선(삼척-속초)|0|371|null
202501201530|20250120153100|M250120000433|16|202501201412|202501201412|202501201543|B|99|<국토부제공>삭초작업중|2|02|000000|2900000500|127.102583|36.081861|논산천안선|논산천안선|0|237|null
202501201530|20250120153100|L93148616199|76|202501200916|202501200916|202501201800|B|00|<경찰청제공>[공사] 운천로 광야교회 에서 상무지구입구교차로 방향 8,9차로 도로공사 주의운전|1|00|000000|1760113800|126.856472|35.148222|운천로|운천로|0|279|null
202501201530|20250120153100|S000000379855|67|202501200958|202501200958|202501201543|B|04|<서울시설공단제공>분당수서로 성남 방향 탄천1교→수서 시설물보수 3차로차단|1|02|000000|1220001704|127.087778|37.497194|분당수서로|탄천1교→수서|0|351|null
