BASE_DTTM|REG_DTTM|SUDN_ST_ID|SUDN_LAST_VER|SUDN_SERV_ST_DTTM|SUDN_ST_DTTM|SUDN_ED_DTTM|SUDN_ST_CD|SUDN_ST_TYPE_CD|SUDN_ST_CONT|SUDN_ST_ROAD_KIND|SUDN_LANE_NO|VEHICLE_KIND|OCCUR_LINK_ID|OCCUR_X_POS|OCCUR_Y_POS|SUDN_ST_ROAD|SUDN_ST_SECTION|SUB_LINK_CNT|MID|KS_SUB_LINK_ID
202504081235|20250408123600|TBS-03778448|2|202410081352|202410081352|202504302359|B|99|<TBS제공>[영등포고가차도 철거] '영등포로터리 구조개선공사'와 관련하여 경인로 서울교에서 영등포역 구간에 위치한 영등포고가차도 철거작업이 오는 10월 25일(금) 밤 11시부터 진행되어 고가차도 양방면 진입이 전면통제됩니다. 공사기간 중 신길역에서 영등포로터리를 경유하는 영등포역 직진 방향과 신길지하차도 좌회전 방향은 통행이 불가하고, 경인로, 영등포로, 신길로 등 교통 혼잡이 예상되니 미리 다른도로로 우회하시기 바랍니다. ＊공사기간(고가철거시행) : 2024년 10월 25일(금)~2025년 4월 말까지(예정)|1|00|000000|1180073400|126.913417|37.518972|경인로|경인로|1|121|1180073500
202504081235|20250408123600|M250408000284|37|202504080928|202504080928|202504081244|B|99|<국토부제공>(갓길)터널시설물정비작업중|2|02|000000|3920209800|128.256583|35.054056|통영대전선|통영대전선|0|625|null
202504081235|20250408123600|L93152345970|27|202504080934|202504080934|202504081800|B|00|<경찰청제공>[공사] 대남대로 스타벅스광주방림DT점 에서 방림동3433 방향 1,4차로 도로공사 주의운전|1|00|000000|1770005700|126.917139|35.134917|대남대로|대남대로|0|617|null
202504081235|20250408123600|L93152346244|24|202504080948|202504080948|202504081800|B|00|<경찰청제공>[공사] 하상도로 인동네거리 에서 보문교 방향 2차로 도로공사 주의운전|1|00|000000|1830056200|127.435861|36.321028|하상도로|하상도로|0|445|null
202504081235|20250408123600|L93152325273|95|202504070900|202504070900|202504301700|B|00|<경찰청제공>[공사] 올림픽대로 팝스멀티카페 에서 반포동1329 방향 1차로 유지보수 [공사] 자동차전용도로 충격흡수시설 유지보수공사 / 장소: 올림픽대로 강일방향 동작대교50m 구반포이면도로 좌측 / 부분통제  서울청|1|00|000000|1210060200|126.989778|37.505861|올림픽대로|올림픽대로|0|534|null
202504081235|20250408123600|M250408000398|255|202504081133|202504081133|202504081208|A|06|<국토부제공>(1차로)장애물(타이어조각)확인중|2|02|000000|2900004232|127.173778|36.158278|호남지선|호남지선|0|470|null
202504081235|20250408123600|L93152343574|34|202504080900|202504080900|202504141800|B|00|<경찰청제공>[공사] 정릉로 정릉IC 에서 국민대입구 방향 1차로 도로공사 [공사]정밀안전점검 교통통제 및 점검장비 임대용역/장소: 내부순환도로(하부간선도로)정릉동 산1-353(교량하부)/부분통제  서울청|1|00|000000|1070016204|126.999861|37.608500|정릉로|정릉로|0|525|null
202504081235|20250408123600|2022011000502|110|202504080800|202504081100|202504081900|E|02|의왕 부곡도깨비시장(부곡시장길12~32) 차없는거리 전면통제 01/10~25/12/31 11시~19시(매일)|1|A0|000000|2260058000|126.950861|37.319528|부곡시장길|부곡도깨비시장(부곡시장길12~32)|1|11|2260057900
202504081235|20250408123600|2024112701357|7|202411271316|202411271316|202512282359|E|02|미시령옛길 양방향 미시령옛길 일원 동절기 사고예방을 위한 전면통제|1|A0|000000|2660000702|128.485583|38.209917|미시령옛길|미시령옛길 일원|5|319|2660000801,2650024100,2650024300,2650024400,2650024200
202504081235|20250408123600|M250408000420|2|202504081224|202504081224|202504081244|A|06|<국토부제공>(3,4차로)장애물처리중|2|02|000000|3530025704|128.191083|36.152778|경부선|경부선|0|314|null
202504081235|20250408123600|L93152344600|41|202504080822|202504080822|202504081800|B|00|<경찰청제공>[공사] 우치로 용전교차로 에서 용산교차로 방향 1차로 도로공사 주의운전|1|00|000000|1780424800|126.893583|35.236556|우치로|우치로|0|436|null
202504081235|20250408123600|M250408000260|39|202504080920|202504080920|202504081243|B|99|<국토부제공>(인천진입로중분대,갓길)시설물보수작업중|2|02|000000|2030327500|127.051389|37.299083|영동선|영동선|0|441|null
202504081235|20250408123600|L93152136496|30|202503261830|202503261830|202504202300|B|00|<경찰청제공>[통제] 동남로 대명초교입구교차로 에서 생태공원삼거리 방향 양방향 전체차로 공사 [도로침하/전면통제] 동남로 생태공원삼거리↔대명초교사거리 도로침하로 양방향 전면통제  서울청|1|00|000000|1240012300|127.155750|37.546111|동남로|동남로|2|137|1240011402,1240012400
202504081235|20250408123600|M250408000157|51|202504080821|202504080821|202504081243|B|99|<국토부제공>(갓길)구조물정비작업중|2|02|000000|3920210401|128.347583|35.009389|통영대전선|통영대전선|0|461|null
202504081235|20250408123600|M250408000212|43|202504080901|202504080901|202504081243|B|99|<국토부제공>(갓길)이동청소작업중|2|02|000000|2050004000|127.123361|37.427556|수도권제1순환선|수도권제1순환선|0|562|null
202504081235|20250408123600|M250408000407|7|202504081200|202504081200|202504081244|A|06|<국토부제공>(3차로)낙하물확인중|2|02|000000|1650350800|126.737889|37.428972|영동선|영동선|0|245|null
202504081235|20250408123600|L93106245889|63|202107220000|202107220000|202511142359|B|00|<경찰청제공>[공사] 올림픽대로 올림픽대교 에서 천호대교 방향 4차로 도로공사 천호대로 남단IC 연결체계 개선공사 올림픽대로 천호대로 남단IC 부분통제 서울청|1|00|000000|1230005404|127.118333|37.540972|올림픽대로|올림픽대로|0|306|null
202504081235|20250408123600|L93151852127|229|202503041400|202503041400|202510312030|B|00|<경찰청제공>[공사] 버드내길 도마교 에서 유등교 방향 진행방향 전체차로 도로공사 주의운전|1|00|000000|1850155900|127.385333|36.313861|버드내길|버드내길|0|126|null
202504081235|20250408123600|L93152203817|87|202503310900|202503310900|202504111700|B|00|<경찰청제공>[공사] 강변북로 강변그린아파트 에서 서강대교북측 방향 4차로 유지보수 [공사]충격흡수시설 사고복구공사/장소:강변북로 일산방향 마포대교 지나 500m 지나 우측 램프/부분통제  서울청|1|00|000000|1130034300|126.937444|37.541611|강변북로|강변북로|0|515|null
