BASE_DTTM|REG_DTTM|SUDN_ST_ID|SUDN_LAST_VER|SUDN_SERV_ST_DTTM|SUDN_ST_DTTM|SUDN_ED_DTTM|SUDN_ST_CD|SUDN_ST_TYPE_CD|SUDN_ST_CONT|SUDN_ST_ROAD_KIND|SUDN_LANE_NO|VEHICLE_KIND|OCCUR_LINK_ID|OCCUR_X_POS|OCCUR_Y_POS|SUDN_ST_ROAD|SUDN_ST_SECTION|SUB_LINK_CNT|MID|KS_SUB_LINK_ID
202511251650|20251125165100|2025082100448|2|202505072100|202505080000|202611302359|B|99|신탄진로 양방향 읍내삼거리 부근 수소 트램 건설공사로 1개차로 부분통제 25/05/08~26/11/30|1|02|000000|1870002501|127.426028|36.381778|신탄진로|읍내삼거리 부근|21|148|1870002502,1870002503,1870002506,1870002507,1870002509,1870002510,1870002512,1870002513,1870002301,1870002603,1870002612,1870002602,1870002302,1870002401,1870002601,1870002613,1870002606,1870002611,1870002609,1870002402,1870002607
202511251650|20251125165100|L93165576251|255|202511251538|202511251538|202511251608|A|00|<경찰청제공>[사고] 현충로 국립현충원교차로 에서 흑석역 방향 4차로 교통사고   서울청|1|00|000000|1190003605|126.964611|37.507972|현충로|현충로|0|172|null
202511251650|20251125165100|L93165554808|78|202511251010|202511251010|202511251800|B|00|<경찰청제공>[공사] 대남대로 스타벅스광주방림DT점 에서 방림동3433 방향 1차로 도로공사 주의운전|1|00|000000|1770005700|126.917028|35.134944|대남대로|대남대로|0|404|null
202511251650|20251125165100|L90165575460|255|202511251525|202511251525|202511251551|A|00|<경찰청제공>[사고] 영동고속도로 이천시여주시 에서 여주휴게소 방향 갓길 차량고장 영동고속도로 이천IC → 여주휴게소 강릉방향, [차량고장] 영동고속도로 (강릉방향) 이천IC → 여주휴게소  갓길 통제 ,  차량고장|1|00|000000|2370602600|127.542389|37.239361|영동고속도로|영동고속도로|0|403|null
202511251650|20251125165100|2025041200080|4|202504120710|202504120710|202612312359|E|02|광명 양달로 양방향 민트스푼↔한우리교회 붕괴위험으로 전면통제|1|A0|000000|2130388300|126.880139|37.412917|양달로|민트스푼↔한우리교회|1|79|2130388400
202511251650|20251125165100|2022011000502|91|202511250800|202511251100|202511251900|E|02|의왕 부곡도깨비시장(부곡시장길12~32) 차없는거리 전면통제 01/10~25/12/31 11시~19시(매일)|1|A0|000000|2260058000|126.950861|37.319528|부곡시장길|부곡도깨비시장(부곡시장길12~32)|1|8|2260057900
202511251650|20251125165100|J000000002045|165|202511061413|202511061413|202511251703|B|99|<제주C-ITS제공>도로축소운영(용담로 구간)|1|00|000000|4050181702|126.513194|33.511583|||0|262|null
202511251650|20251125165100|L93157867342|220|202508251300|202508251300|202709302359|B|00|<경찰청제공>[공사] 탄천동로 종합운동장교차로 에서 잠실동352 방향 양방향 전체차로 도로공사 [공사/전면통제] 탄천동로 지하화 공사 / 장소: 탄천동로 삼성교동단↔잠실유수지 / 통제: 전면통제  서울청|1|00|000000|1235035000|127.070500|37.510361|탄천동로|탄천동로|5|311|1235028200,1235031200,1235032500,1235034900,1230016700
202511251650|20251125165100|2025063001077|8|202507092100|202507100000|202912312359|B|99|국회대로 양방향 경인1지하차도  2개차로 부분통제 25/07/10 ~ 29/12 24시|1|03|000000|1140029100|126.880333|37.531833|국회대로|경인1지하차도|4|300|1140040700,1140029200,1140026202,1140068000
202511251650|20251125165100|L93165554266|82|202511250800|202511250800|202511251800|B|00|<경찰청제공>[공사] 장수로 신전리산693 에서 선창교차로 방향 1차로 도로공사 주의운전|1|00|000000|3150199400|127.551194|35.678556|장수로|장수로|0|232|null
202511251650|20251125165100|L93164980931|243|202511170940|202511170940|202512161700|B|00|<경찰청제공>[공사] 내부순환도로 성수동1가6741 에서 사근IC 방향 1차로 유지보수 [공사]2025년 정밀안전점검 교통통제 및 점검장비 임대용역(강북시설물)/장소:내부순환로 정릉천고가교 양방향 월곡램프~사근램프(정릉천고가교 시점부터 종점까지)/부분통제  서울청|1|00|000000|1030002500|127.049806|37.552056|내부순환도로|내부순환도로|0|237|null
202511251650|20251125165100|2025060901363|2|202503312100|202504010000|202610092359|E|02|창현로 양방향 두정교 재가설공사로 전면통제 04/01~26년10/09 24시|1|A0|000000|2720017710|127.875917|36.944139|창현로|두정교|1|71|2720017810
202511251650|20251125165100|L90165573657|26|202511251449|202511251449|202511251652|A|00|<경찰청제공>[사고] 서해안고속도로 조남JC 에서 서서울TG 방향 6차로 차량사고 서해안고속도로 조남JC → 서서울T/G 목포방향, [차량사고] 서해안고속도로 (목포방향) 조남JC → 서서울T/G  6차로 통제,  트럭사고|1|00|000000|2160018101|126.863778|37.357167|서해안고속도로|서해안고속도로|0|301|null
202511251650|20251125165100|2025080600344|7|202508251000|202508251300|202709302359|E|02|탄천동로 양방향 잠실유수지공원↔종합운동장교차로 도로개선사업 공사로 전면통제 08/25~2027.09.30|1|A0|000000|1230016801|127.080694|37.501889|탄천동로|잠실유수지공원↔종합운동장교차로|5|88|1230016802,1230065200,1230065100,1230016700,1230016803
202511251650|20251125165100|2025101701749|2|202510171243|202510171543|202603312359|E|02|평동로1097번길 양방향 장록교↔중보교 공사 전면통제 10/17~2026/03/31 (24시간)|1|A0|000000|1790528700|126.786556|35.138278|평동로1097번길|장록교↔중보교|5|56|1790528604,1790528704,1790528603,1790528703,1790528600
202511251650|20251125165100|2025102101453|58|202511250600|202511250900|202511251800|E|02|월오가덕로 양방향 월오동 334-2↔남일면 황청리 산11-4 보수보강로 전면통제 11/03~12/26 09시~18시(주말 제외)|1|A0|000000|2700476501|127.538611|36.609333|월오가덕로|월오동 334-2↔남일면 황청리 산11-4|13|5|2700476407,2700476406,2700476507,2700476405,2700476506,2700476404,2700476505,2700476504,2700476403,2700476503,2700476401,2700332400,2700332304
202511251650|20251125165100|L93164668018|205|202511140700|202511140700|202512142359|B|00|<경찰청제공>[공사] 동부간선도로 창동교 에서 상계교 방향 1차로 도로공사 [공사]동부간선도로(창동~상계구간)지하차도 건설공사/장소:동부간선도로 창동교~상계교/부분통제  서울청|1|00|000000|1100003803|127.055167|37.653250|동부간선도로|동부간선도로|2|127|1100004201,1100004202
202511251650|20251125165100|L93164769909|116|202511151000|202511151000|202512121700|B|00|<경찰청제공>[공사] 강변북로 뚝섬역앞 에서 서울숲입구 방향 1차로 도로공사 [공사]2025년 자동차전용도로 노후포장 노면표시 정비공사/장소; 강변북로 양방향 성수대교 북단 진출램프/ 부분통제  서울청|1|00|000000|1030026600|127.035167|37.542194|강변북로|강변북로|2|365|1030005101,1030026700
202511251650|20251125165100|L93164275071|17|202511101000|202511101000|202511301700|B|00|<경찰청제공>[공사] 화곡로 가양대교남측 에서 가양대교 방향 1,2,3차로 유지보수 [공사] 운행차 배출가스 원격측정 수시점검 시행 관련 원격측정기 운영 /장소: 가양대교남단, 올림픽대로 김포방향에서 강서구청방향 /부분통제  서울청|1|00|000000|1130023701|126.858861|37.566389|화곡로|화곡로|1|379|1150083100
202511251650|20251125165100|L93106217263|96|202106300000|202106300000|202804302359|B|00|<경찰청제공>[공사] 영동대로 삼성역사거리 에서 코엑스 방향 6차로 도로공사 영동대로 지하공간 복합개발 건설공사, 장소: 코엑스사거리~삼상역 일원 부분통제 서울청|1|00|000000|1220003402|127.061611|37.512056|영동대로|영동대로|0|98|null
202511251650|20251125165100|L93165551616|96|202511250813|202511250813|202511251800|B|00|<경찰청제공>[공사] 보석로4길  주쌍방울 에서 신흥동74016 방향 1차로 도로공사 주의운전|1|00|000000|3080368900|126.975722|35.942722|보석로4길|보석로4길|0|133|null
202511251650|20251125165100|2025102401089|48|202511242100|202511250000|202511252359|E|02|노고단로 양방향 시암재휴게소↔성삼재휴게소 붕괴위험지역 정비사업 전면통제 11/03 00시~12/31 (주말, 공휴일 제외)|1|A0|000000|3310016302|127.503944|35.302167|노고단로|시암재휴게소↔성삼재휴게소|29|2|3310016303,3310016305,3310016307,3310016318,3310016319,3310016320,3310016321,3310016322,3310016323,3310016324,3310016325,3310016326,3310016327,3310016328,3310016329,3310016419,3310016429,3310016418,3310016426,3310016424,3310016428,3310016425,3310016423,3310016422,3310016421,3310016427,3310016420,3310016402,3310016405
202511251650|20251125165100|S000000402096|255|202511251533|202511251533|202511251608|A|02|<서울시설공단제공>올림픽대로 하남 방향 성수대교남단→영동대교남단 추돌사고 3차로차단|1|02|000000|1220005401|127.051139|37.528333|올림픽대로|성수대교남단→영동대교남단|0|413|null
202511251650|20251125165100|2025110601216|4|202511162100|202511170000|203104152359|B|99|인천대로 양방향 주안산단고가교↔서인천IC 일반화 도로개량공사 부분통제 [왕복6차로 중 4차로 축소운영, 속도제한 50으로 하향]|1|02|000000|1630171401|126.674333|37.475778|인천대로|주안산단고가교↔서인천IC|12|164|1630171801,1680499301,1680002904,1680002905,1680004400,1680002902,1680493300,1680002903,1680002901,1680498501,1680493301,1680002900
202511251650|20251125165100|2025081100965|6|202509131900|202509132200|202603112359|E|02|올림픽대로 양방향 방화터널 진출입 전구간 연결도로공사로 전면통제 25/09/13 22시~ 26/03/11 24시 전면통제|1|A0|000000|1150407500|126.821694|37.583639|올림픽대로|방화터널 진출입 전구간|5|55|1150407700,1150408600,1150407800,1150408100,1150407600
