BASE_DTTM|REG_DTTM|SUDN_ST_ID|SUDN_LAST_VER|SUDN_SERV_ST_DTTM|SUDN_ST_DTTM|SUDN_ED_DTTM|SUDN_ST_CD|SUDN_ST_TYPE_CD|SUDN_ST_CONT|SUDN_ST_ROAD_KIND|SUDN_LANE_NO|VEHICLE_KIND|OCCUR_LINK_ID|OCCUR_X_POS|OCCUR_Y_POS|SUDN_ST_ROAD|SUDN_ST_SECTION|SUB_LINK_CNT|MID|KS_SUB_LINK_ID
202503271130|20250327113100|L93152138968|255|202503271004|202503271004|202503271034|B|00|<경찰청제공>[공사] 동일로 장암동산2114 에서 장암역삼거리 방향 1차로 도로도색 주의운전|1|00|000000|2070001512|127.058611|37.708750|동일로|동일로|0|358|null
202503271130|20250327113100|TBS-03778448|2|202410081352|202410081352|202504302359|B|99|<TBS제공>[영등포고가차도 철거] '영등포로터리 구조개선공사'와 관련하여 경인로 서울교에서 영등포역 구간에 위치한 영등포고가차도 철거작업이 오는 10월 25일(금) 밤 11시부터 진행되어 고가차도 양방면 진입이 전면통제됩니다. 공사기간 중 신길역에서 영등포로터리를 경유하는 영등포역 직진 방향과 신길지하차도 좌회전 방향은 통행이 불가하고, 경인로, 영등포로, 신길로 등 교통 혼잡이 예상되니 미리 다른도로로 우회하시기 바랍니다. ＊공사기간(고가철거시행) : 2024년 10월 25일(금)~2025년 4월 말까지(예정)|1|00|000000|1180073400|126.913417|37.518972|경인로|경인로|1|141|1180073500
202503271130|20250327113100|L93151767525|167|202502260930|202502260930|202503311700|B|00|<경찰청제공>[공사] 강변북로 청담대교 에서 영동대교 방향 6차로 유지보수 [공사]2025년 자동차전용도로 충격흡수시설 유지보수공사/장소:강변북로(난지) 영동대교 0m 북단시점 진입램프상 갈림길/부분통제  서울청|1|00|000000|1030000403|127.058972|37.533806|강변북로|강변북로|2|397|1040023900,1040041800
202503271130|20250327113100|L93152088739|25|202503250000|202503250000|202504302359|B|00|<경찰청제공>[공사] 일반국도17호선 읍내삼거리 에서 신대과대교 방향 3차로 도로공사 지체.정체 우려 대전도시철도2호선 1공구 건설공사|1|00|000000|1870002501|127.425611|36.383806|일반국도17호선|일반국도17호선|1|133|1870002502
202503271130|20250327113100|L93152138886|13|202503271000|202503271000|202503271530|B|00|<경찰청제공>[공사] 상화로 장미아파트앞교차로 에서 은행아파트앞교차로 방향 5차로 지하 시설 작업 주의운전|1|00|000000|1560103002|128.553472|35.808306|상화로|상화로|0|465|null
202503271130|20250327113100|L93152139647|255|202503271036|202503271036|202503271106|B|00|<경찰청제공>[공사] 일반국도1호선 모곡동계량소삼거리 에서 모곡동삼거리 방향 1차로 유지보수 주의운전|1|00|000000|2140026609|127.070833|37.028778|일반국도1호선|일반국도1호선|0|258|null
202503271130|20250327113100|M250327000028|255|202503270243|202503270243|202503271038|D|01|<국토부제공>"빗길"주의|2|02|000000|3850926000|128.819889|35.294278|부산외곽선|부산외곽선|0|132|null
202503271130|20250327113100|M250327000297|16|202503271014|202503271014|202503271143|A|05|<국토부제공>(갓길)승용차고장처리중|2|02|000000|2140027401|126.873583|37.023167|서해안선|서해안선|0|535|null
202503271130|20250327113100|M250327000298|28|202503262230|202503262230|202503271033|D|01|<국토부제공>"빗길"주의|2|02|000000|1960028400|129.129556|35.565583|경부선|경부선|0|536|null
202503271130|20250327113100|M250327000330|8|202503262241|202503262241|202503271123|D|01|<국토부제공>"빗길"주의|2|02|000000|1450595500|129.208861|35.281972|부산외곽선|부산외곽선|0|262|null
202503271130|20250327113100|2022011000502|160|202503270800|202503271100|202503271900|E|02|의왕 부곡도깨비시장(부곡시장길12~32) 차없는거리 전면통제 01/10~25/12/31 11시~19시(매일)|1|A0|000000|2260058000|126.950861|37.319528|부곡시장길|부곡도깨비시장(부곡시장길12~32)|1|33|2260057900
202503271130|20250327113100|M250327000099|55|202503270646|202503270646|202503271143|D|01|<국토부제공>"빗길"주의|2|02|000000|2430211600|127.214667|37.254778|영동선|영동선|0|172|null
202503271130|20250327113100|L93152139681|255|202503271037|202503271037|202503271107|B|00|<경찰청제공>[공사] 진등1로 우남그랜드타운103동 에서 프로미월드 방향 2차로 도로공사 주의운전|1|00|000000|3080084900|126.979667|35.961889|진등1로|진등1로|0|431|null
202503271130|20250327113100|2025032601393|4|202503261632|202503261632|202503312359|E|02|안동 군도16호선 양방향 마령교삼거리↔마령산해길 산불로 전면통제|1|A0|000000|3540949200|128.987083|36.598833|군도16호선|마령리↔입압면|3|5|3540949100,3640165600,3640165500
202503271130|20250327113100|L93151897353|103|202503100900|202503100900|202503281800|B|00|<경찰청제공>[공사] 올림픽대로 강일IC 에서 강일IC 방향 양방향 전체차로 도로공사 [공사]세종포천고속도로 안성구리간 건설공사 제14공구/장소:올림픽대로 강일IC~암사IC구간(양방향)/부분통제  서울청|1|00|000000|1240057300|127.164000|37.572806|올림픽대로|올림픽대로|3|466|1240055101,1240055003,1240057100
